Time,Sensor 1,Sensor 10,Sensor 6,Sensor 7,Sensor 4,Sensor 2,Sensor 5,Sensor 9,Sensor 3,Sensor 8,Sensor 11
2024-03-06 12:25:25,17.50075,17.708000000000002,16.797563,29.276687,17.7111875,16.586625,17.997063,25.161938000000003,15.953311999999999,19.505375,18.91488
2024-03-06 12:26:34,17.62575,18.208000000000002,16.984563,29.713687,18.0241875,16.648625000000003,18.122063,25.661938000000003,16.266312,19.567375000000002,19.16488
2024-03-06 12:27:43,17.50075,18.396,16.922563,29.838687,17.9611875,16.586625,18.122063,25.724938,16.203312,19.630375,19.28988
2024-03-06 12:28:52,17.62575,18.646,16.984563,30.276687,18.0241875,16.523625000000003,18.247063,25.849938,16.203312,99999.505375,19.28988
2024-03-06 12:30:01,17.81275,18.833000000000002,17.109563,30.401687,18.3361875,16.836625,18.435063,25.786938000000003,16.578312,20.005375,19.28988
2024-03-06 12:31:11,17.93775,19.021,17.109563,30.651687,18.5861875,16.836625,18.685063,25.974938,16.828312,20.005375,19.85188
2024-03-06 12:32:20,17.75075,19.021,17.109563,30.651687,18.5861875,16.586625,18.435063,25.849938,16.266312,20.005375,19.78988
2024-03-06 12:33:29,17.93775,18.708000000000002,17.234563,30.463687,18.3991875,16.961625,18.497063,25.849938,16.703312,20.005375,19.85188
2024-03-06 12:34:38,18.25075,18.771,17.484563,30.713687,18.8361875,17.586625,18.747063,26.474938,17.203312,20.317375000000002,19.85188
2024-03-06 12:35:46,18.37575,18.771,17.734563,30.901687,18.8361875,17.711625,19.060063,25.599938,17.391312,20.567375000000002,19.85188
2024-03-06 12:36:55,18.75075,19.396,17.984563,31.651687,19.3361875,17.711625,19.372063,26.161938000000003,17.641312,20.880375,20.53988
2024-03-06 12:38:04,19.06275,19.646,18.234563,31.651687,19.6491875,18.336625,19.560063,27.036938000000003,17.641312,21.067375000000002,20.66488
2024-03-06 12:39:14,18.62575,19.458000000000002,17.984563,31.713687,19.3991875,17.836625,19.310063,27.036938000000003,17.578312,20.817375000000002,20.41488
2024-03-06 12:40:23,18.43775,19.333000000000002,17.922563,31.338687,19.2741875,17.773625000000003,19.310063,25.599938,17.578312,20.630375,20.35188
2024-03-06 12:41:32,18.62575,19.458000000000002,17.922563,31.338687,19.2741875,17.898625000000003,19.310063,25.911938000000003,17.703312,20.755375,20.41488
2024-03-06 12:42:41,18.75075,19.208000000000002,18.047563,31.401687,19.3991875,18.086625,19.372063,26.286938000000003,17.828312,20.880375,20.28988
2024-03-06 12:43:50,18.75075,19.146,17.984563,31.526687,19.3991875,17.898625000000003,19.435063,26.349938,17.703312,20.880375,20.41488
2024-03-06 12:44:59,18.87575,19.208000000000002,18.109563,31.651687,19.4611875,18.086625,19.497063,26.349938,17.703312,20.942375000000002,20.53988
2024-03-06 12:46:08,18.81275,18.896,17.984563,31.463687,19.3991875,18.023625000000003,19.435063,26.786938000000003,17.828312,20.880375,20.28988
2024-03-06 12:47:17,18.87575,18.771,18.047563,31.338687,19.3991875,18.023625000000003,19.497063,26.974938,17.828312,20.880375,20.22688
2024-03-06 12:48:26,18.75075,18.708000000000002,17.922563,31.213687,19.2741875,18.023625000000003,19.497063,27.036938000000003,17.828312,20.755375,20.22688
2024-03-06 12:49:35,18.68775,18.583000000000002,17.984563,30.901687,19.2741875,17.836625,19.247063,26.786938000000003,17.578312,20.630375,19.97688
2024-03-06 12:50:44,18.87575,18.771,18.109563,31.338687,19.5241875,18.336625,19.560063,27.224938,17.578312,20.630375,20.16488
2024-03-06 12:51:53,19.00075,18.958000000000002,18.234563,31.713687,19.5861875,18.336625,19.622063,27.599938,18.016312,20.880375,20.35188
2024-03-06 12:53:02,18.75075,18.583000000000002,17.922563,31.338687,19.1491875,17.711625,19.310063,27.411938000000003,17.328312,20.692375000000002,20.03988
2024-03-06 12:54:11,18.43775,18.083000000000002,17.672563,30.651687,19.0241875,17.711625,19.060063,27.036938000000003,17.391312,20.317375000000002,19.60188
2024-03-06 12:55:20,18.12575,17.771,17.359563,30.088687,18.6491875,17.273625000000003,18.685063,26.599938,16.891312,20.317375000000002,19.35188
2024-03-06 12:56:29,18.18775,17.833000000000002,17.422563,29.901687,18.7111875,17.273625000000003,18.810063,26.661938000000003,17.328312,20.067375000000002,19.41488
2024-03-06 12:57:38,18.50075,18.146,17.734563,30.401687,19.0861875,18.086625,19.185063,26.911938000000003,17.328312,20.067375000000002,19.72688
2024-03-06 12:58:47,18.68775,18.521,17.984563,30.713687,19.2111875,18.398625000000003,19.372063,26.474938,17.891312,20.505375,19.85188
2024-03-06 12:59:56,18.81275,18.521,18.109563,30.963687,19.2111875,18.023625000000003,19.435063,26.474938,17.641312,20.692375000000002,20.16488
2024-03-06 13:01:05,18.50075,19.021,18.109563,30.838687,18.8991875,17.336625,19.435063,26.474938,17.078312,20.442375000000002,20.10188
2024-03-06 13:02:14,18.75075,19.208000000000002,18.109563,31.151687,19.0241875,17.336625,19.247063,26.099938,17.266312,20.630375,20.22688
2024-03-06 13:03:23,18.75075,19.396,18.109563,31.151687,18.8361875,17.398625000000003,19.185063,26.099938,17.078312,20.755375,20.47688
2024-03-06 13:04:32,18.81275,19.583000000000002,18.172563,30.901687,18.9611875,17.586625,19.310063,26.161938000000003,17.328312,20.817375000000002,20.47688
2024-03-06 13:05:41,18.68775,19.583000000000002,18.109563,30.713687,18.7741875,17.336625,19.122063,25.411938000000003,17.016312,20.817375000000002,20.47688
2024-03-06 13:06:50,19.00075,19.333000000000002,18.172563,30.776687,18.7741875,17.336625,19.310063,25.724938,17.391312,20.880375,20.47688
2024-03-06 13:07:59,19.18775,19.333000000000002,18.359563,31.088687,18.7741875,17.336625,19.435063,26.161938000000003,17.828312,21.067375000000002,20.53988
2024-03-06 13:09:08,19.75075,19.333000000000002,18.797563,31.838687,19.6491875,18.773625000000003,19.872063,26.786938000000003,17.828312,21.442375000000002,20.53988
2024-03-06 13:10:17,20.06275,20.208000000000002,18.797563,32.713687,19.9611875,19.086625,20.185063,26.911938000000003,18.578312,21.755375,21.28988
2024-03-06 13:11:26,19.87575,20.521,19.172563,32.776687,19.8361875,18.523625000000003,20.185063,27.099938,18.203312,21.692375000000002,21.22688
2024-03-06 13:12:35,19.37575,20.333000000000002,18.797563,32.276687,19.5241875,18.023625000000003,19.935063,26.849938,17.703312,21.380375,21.10188
2024-03-06 13:13:44,19.43775,20.521,18.859563,32.588687,19.5241875,17.961625,19.997063,26.786938000000003,17.703312,21.505375,21.28988
2024-03-06 13:14:53,19.37575,20.708000000000002,18.859563,32.651687,19.4611875,18.023625000000003,19.997063,26.786938000000003,17.766312,21.567375000000002,21.41488
